acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,rotation_x,rotation_y,rotation_z
0.004903759807,0.005683124065,-0.002975165844,0.7594169141,0.04989802607,-0.01991651098,0.03617291152,-0.6884986758,-0.7243349552,0.3707466778,0.01947859455,0,0.9285298124,-0.02051441185,0.01304964535,0.002049223054
0.005625009537,0.01180702448,-0.007609426975,0.7594450474,0.05008332225,-0.01992158771,0.03630615771,-0.6885190606,-0.724308908,0.3707597981,0.01956341968,3.24E-05,0.928522761,0.01397871599,0.005435562227,0.00987035688
0.009314265102,0.007584512234,-0.008755147457,0.7598296005,0.04997983255,-0.01973245135,0.03621796891,-0.6887979507,-0.7240481377,0.3709364449,0.01954689298,0.0001061606454,0.9284525459,0.02805272304,-5.96E-05,0.02020741627
0.009649783373,-0.006042957306,-0.01241379976,0.7604593109,0.04971483531,-0.01946824604,0.03600453585,-0.6892542839,-0.7236244082,0.3712261325,0.0194671271,0.0001880665778,0.9283384372,0.01355407573,-0.01246876363,0.01695173793
0.006959374994,-0.005853235722,-0.01124596596,0.7610372204,0.04945354174,-0.0192416854,0.03579575568,-0.6896728873,-0.7232357264,0.3714921747,0.01938266333,0.0002523965143,0.9282336909,-0.0001090060687,-0.01089803036,0.01641724259
-9.17E-05,-0.004575490952,-0.00880843401,0.7615164934,0.04928828231,-0.01901378122,0.03565994278,-0.690019846,-0.7229114175,0.3717123801,0.01934398765,0.0003338029142,0.9281463092,-0.01150848996,-0.0005825962871,0.01467770431
-0.001889407635,-0.00163602829,-0.006825566292,0.7617198163,0.04923058805,-0.01884039413,0.03561133519,-0.6901670098,-0.7227734327,0.3718050053,0.01934761804,0.0004062207856,0.9281091995,-0.02940573171,0.001872838475,0.01600475796
-0.001222759485,0.001897215843,-0.006031215191,0.7614785004,0.0491624704,-0.01864351359,0.03557028249,-0.6899923682,-0.7229421735,0.3716911642,0.0193547547,0.0004817506804,0.9281545814,-0.02819607779,0.005407332443,0.01326139737
0.0003089606762,0.005478322506,-0.006443023682,0.7609661606,0.0492148162,-0.01857563213,0.03562551364,-0.6896214485,-0.7232932448,0.3714527597,0.01939621234,0.0005162458244,0.9282491339,-0.03077987768,-0.002670035232,0.008481022902
0.003747284412,0.007657289505,-0.003870487213,0.7602879619,0.04921812614,-0.01856258963,0.03565090895,-0.6891301274,-0.723760128,0.3711379063,0.01940618987,0.0005139987544,0.9283748446,-0.02077660151,-0.009494120255,0.006629250944
0.002258479595,0.01182627678,-0.004429578781,0.7597662484,0.04929001861,-0.0186259323,0.03572065011,-0.6887519956,-0.7241165042,0.3708963734,0.01943244701,0.0004910673238,0.928470806,-0.01735124364,-0.01359698549,0.004315496888
-0.002973828465,0.01471316814,-0.002871096134,0.7595808919,0.04938465906,-0.01871992852,0.03579548374,-0.6886175871,-0.7242406607,0.3708112209,0.01946060442,0.0004625348851,0.9285042613,-0.002293020021,-0.00308948243,0.006729576271
-0.006162285805,0.01267635822,-0.0009460449219,0.7595707478,0.04950976302,-0.01875177054,0.03588643298,-0.6886102557,-0.7242431045,0.3708068138,0.01951287185,0.0004708139678,0.9285048773,0.009763908572,0.005528506357,0.006513593718
-0.002475831658,0.009289205074,-0.0010176301,0.759634275,0.04943699358,-0.01863378798,0.0358315669,-0.6886563301,-0.7242020369,0.3708351666,0.01950039693,0.0005129346993,0.9284937967,0.007158050314,-0.000282138586,0.008983143605
-0.0003549456596,0.003968298435,-0.0003154277802,0.759640388,0.04931095874,-0.01852320197,0.03574008495,-0.6886607409,-0.7242023349,0.3708369585,0.0194623359,0.0005409852952,0.9284938669,-0.0004002671922,-0.001882698387,0.006375109777
-0.0005367733538,-0.0004009604454,0.002051055431,0.7595068727,0.04928183849,-0.0185062481,0.03572352603,-0.6885639429,-0.7242951989,0.3707748322,0.01945314388,0.0005417004036,0.9285188605,-0.008218242787,0.002905558795,-0.004786693025
-0.002030376345,-0.003755629063,0.002306997776,0.7591733477,0.04939017487,-0.01859949762,0.03581332788,-0.6883220077,-0.7245206833,0.37062089,0.01948911864,0.0005140935784,0.9285795845,-0.02405899204,0.009627377614,-0.01065496914
-0.0003269612789,-0.006694853306,0.003599703312,0.7586765293,0.04966930497,-0.01876450452,0.03603253886,-0.6879615188,-0.7248521447,0.3703917799,0.01959258658,0.000482615159,0.9286688701,-0.03431873024,0.01760343835,-0.004713798407
0.0003890693188,-0.003478884697,0.006269693375,0.7580199567,0.0499134332,-0.01878587914,0.03623202443,-0.6874848604,-0.725294292,0.3700870721,0.01970788002,0.0005091495475,0.9287879424,-0.04194922,0.02430555038,0.00321176881
0.003663714975,0.00468236208,0.006319820881,0.7573867283,0.0499969189,-0.01866106957,0.03631431982,-0.6870248914,-0.7257258892,0.369791837,0.01977541788,0.0005741165925,0.9289039481,-0.03118898347,0.02538290434,0.004247890785
0.00565084815,0.009678244591,0.008589744568,0.7570384054,0.04995460579,-0.01845386573,0.03629556298,-0.6867717505,-0.7259664536,0.3696279788,0.01979717454,0.0006578907139,0.9289687838,-0.004822091199,0.0118055772,0.006313438527
0.006367024034,0.00676459074,0.0118060708,0.756976515,0.04995302854,-0.0183063932,0.03629653901,-0.6867267489,-0.7260088921,0.369597822,0.01982424714,0.0007252775183,0.9289800585,0.01352265105,0.01383341476,0.006513480097
0.00687584281,0.0005682706833,0.01165521145,0.7570797976,0.05005572501,-0.01819807692,0.03636755049,-0.6868018508,-0.7259343266,0.3696446508,0.01989105052,0.0007959407781,0.9289599851,0.006641308311,0.02517448738,0.009671456181
0.008037805557,-0.009162902832,0.009602665901,0.7571901905,0.05028904933,-0.01809489309,0.03653311729,-0.6868820786,-0.7258501649,0.3696947538,0.02001751748,0.0008884631134,0.9289373199,-0.002778691938,0.04060873017,0.005098504014
0.01310324296,-0.0232000351,0.0110527873,0.7572334162,0.05071224296,-0.01796706873,0.03683877736,-0.6869134903,-0.7258048654,0.3697134147,0.02023732502,0.001026644394,0.9289248256,-0.02808538079,0.06798842549,0.01042589173
0.02870133147,-0.04103380442,0.01133495569,0.7569446359,0.05132394704,-0.01768510459,0.03729292378,-0.6867036223,-0.7259802818,0.3695760897,0.02057611587,0.001266769143,0.9289717108,-0.06446238607,0.08950047195,0.02225253358
0.05448269472,-0.06362074614,0.006697356701,0.7562258206,0.05182247872,-0.0170163338,0.0376804024,-0.6861808896,-0.7264543772,0.3692349399,0.02093753541,0.00165974257,0.9290986684,-0.134143725,0.09033990651,0.07688567787
0.08832481503,-0.07295507193,0.01127064228,0.7548269926,0.05144211478,-0.01569896847,0.03745340556,-0.6851626635,-0.7274265885,0.3685716301,0.02101577507,0.002182758083,0.9293592633,-0.1563595086,0.03220059723,0.09559024125
0.09177580476,-0.09378868341,0.00323677063,0.7532287025,0.05067026541,-0.01407767725,0.03694734722,-0.6839976311,-0.7285479903,0.3678128817,0.02096856717,0.002773012327,0.9296592786,-0.1702407002,0.02135593817,0.1326462775
0.1081587374,-0.1362276673,0.001149952412,0.7514254437,0.04916987715,-0.01169329198,0.03591476753,-0.6826810241,-0.7298334241,0.366952136,0.02072267056,0.003582878409,0.9300021554,-0.2168266624,-0.0078183515,0.2009444833
0.1360661685,-0.2042155266,-0.0007374286652,0.7489089624,0.04655299128,-0.008144268358,0.03408459574,-0.680840075,-0.73163867,0.3657509232,0.02017243063,0.004723954787,0.9304822269,-0.3231930435,-0.04001277313,0.2957796156
0.1650504768,-0.2818191648,-0.001599431038,0.7450651823,0.04257410622,-0.003105794366,0.0312843807,-0.6780197024,-0.7343777418,0.3639233116,0.01926033106,0.006301314492,0.9312085422,-0.4858970642,-0.07911277562,0.4127610326
0.203247577,-0.348798275,-0.001419484615,0.7394221059,0.03682987012,0.003975490191,0.02720589936,-0.6738610268,-0.7383571267,0.3612498709,0.01788780577,0.008506892949,0.9322587458,-0.6751886606,-0.1276065409,0.5964872241
0.259691149,-0.4364020824,-0.0009390115738,0.7322339428,0.02831599358,0.01396682977,0.02105530538,-0.6685326695,-0.7433847189,0.3578554975,0.01571864076,0.01158803958,0.9335728454,-0.8223319054,-0.2481990457,0.836564064
0.3159840107,-0.5293686986,-0.01575821638,0.7232695659,0.01629810723,0.02723369356,0.01221726742,-0.6618392467,-0.7495462894,0.3536553992,0.01243856055,0.01561815358,0.9351627154,-1.02136755,-0.4061916173,1.099984288
0.3656871021,-0.6082055569,-0.03500306606,0.7117531446,6.65E-06,0.04396873755,5.03E-06,-0.6531623006,-0.7572179437,0.3483278743,0.007662117786,0.02060635698,0.9371149399,-1.317962885,-0.6584720016,1.392191648
0.4005699754,-0.6629833579,-0.06437766552,0.6966983356,-0.02080679325,0.06418122075,-0.01595693268,-0.6416889429,-0.7667990327,0.3414660946,0.001178214025,0.02660708587,0.9395167495,-1.657397151,-0.865421474,1.699223995
0.4161281586,-0.6825624108,-0.1142119169,0.6778630935,-0.04554977387,0.08778687376,-0.03546711802,-0.627129972,-0.7781067491,0.3330156349,-0.006871488123,0.03380809583,0.9422900121,-1.971648216,-1.078909397,2.061882973
0.4353014231,-0.6962005496,-0.144980669,0.6555569841,-0.07405891195,0.1147650226,-0.0586534813,-0.609600842,-0.7905356288,0.3232005015,-0.01654133751,0.04236148301,0.9452372325,-2.234701872,-1.308257937,2.415343285
0.4701315761,-0.711114645,-0.1547180414,0.629022174,-0.1068509497,0.1447081596,-0.08623570949,-0.5883543491,-0.8039916754,0.3117729275,-0.02831639048,0.05217067229,0.9483006449,-2.629245043,-1.647675395,2.812752962
0.5265929699,-0.7144954205,-0.1535510421,0.5966284176,-0.143440564,0.1768145765,-0.1182525232,-0.5618565679,-0.818738997,0.2980562957,-0.04234320856,0.06319670245,0.9515123365,-3.143334627,-1.973900437,3.167401075
0.574795723,-0.6971843243,-0.1214100122,0.5575078098,-0.1828440564,0.2096115582,-0.1542940438,-0.529073,-0.8344309926,0.2816872886,-0.05862390231,0.0751731761,0.9547589493,-3.662821531,-2.312648058,3.488058805
0.6217072606,-0.6449768543,-0.05784380436,0.5117249831,-0.2243305369,0.2418071299,-0.1939576566,-0.489681989,-0.8500541449,0.2627140235,-0.07716392865,0.08782910303,0.9577647587,-4.163311958,-2.694503307,3.742971182
0.6636242867,-0.5540099144,0.05843776464,0.4593329865,-0.2678925724,0.2718705811,-0.2372632176,-0.4433503151,-0.8643764853,0.2411548889,-0.09826540615,0.1006549847,0.9602379142,-4.695569992,-3.216674566,3.922547102
0.6899741888,-0.3505452573,0.2716606855,0.4000289386,-0.3150180396,0.2984014491,-0.2853721678,-0.3894450068,-0.8757255673,0.2168958465,-0.1228551828,0.1130619154,0.9618106745,-5.211022377,-3.999619722,4.066986084
0.6430439353,0.06277617812,0.7051579356,0.3378755205,-0.3692473661,0.3218894866,-0.3405079544,-0.3314834833,-0.8798710704,0.1921414293,-0.1521385783,0.1248180221,0.9614343776,-4.839487553,-5.167812824,4.158662319
0.5111713409,0.6356664896,1.457151771,0.2859558078,-0.4338787779,0.344261639,-0.4033222198,-0.2820745707,-0.8704970479,0.1735858568,-0.1860629294,0.1353437335,0.9575649882,-2.814593792,-6.321716309,3.698908567
0.106995523,1.990441799,1.846346259,0.2574044913,-0.5069097125,0.3668035485,-0.4694833457,-0.254571408,-0.845445931,0.1675153976,-0.22184594,0.1434452949,0.9498139643,-0.6036496758,-7.050410748,2.726915359
-0.6544575691,4.81246233,1.857744575,0.2543751779,-0.5737343845,0.3953283054,-0.5253062248,-0.2516407371,-0.8128532171,0.1744089549,-0.2513064247,0.1516412649,0.9399104261,3.701011181,-4.490564823,2.250180006
-1.011643171,4.628334999,0.2512188554,0.3038891949,-0.6179189106,0.4482931154,-0.5527947545,-0.2992334664,-0.7777385712,0.2073943505,-0.2609948037,0.1644375942,0.9283477745,9.431551933,-1.586992979,0.4207420647
-0.7499506474,2.296625853,0.9110256433,0.388410852,-0.6396861155,0.5040480634,-0.5524785519,-0.3787181079,-0.7425227761,0.2543429139,-0.253077623,0.1735063555,0.917146193,9.79345417,0.8803240061,-1.899715662
-0.5822520852,1.083979964,1.320927024,0.4791839805,-0.6364622386,0.536038441,-0.5274128318,-0.4610552192,-0.7136272192,0.2978365853,-0.2334089971,0.172741311,0.9093811772,8.0819664,2.336139202,-4.259067535
-0.6241403222,0.7608175874,0.8629645109,0.5695943952,-0.6028611188,0.5340756421,-0.4774832428,-0.5392905474,-0.6936681867,0.3339711068,-0.2040323772,0.1613703577,0.9059766972,6.345666885,4.167882919,-6.432097435
-0.4991182983,0.5187471509,0.7415792346,0.6522851481,-0.5268408778,0.4934114534,-0.3995786011,-0.6070039868,-0.686937511,0.3602099456,-0.1636461226,0.1424582601,0.9072896032,3.823252916,6.31104517,-7.879861832
-0.2873844504,0.1175958514,1.135434866,0.7118562835,-0.4006081386,0.4133379014,-0.2952723801,-0.6532403827,-0.6972024441,0.3724956718,-0.1124533282,0.120637135,0.9132622578,1.536908984,8.557828903,-8.40299511
-0.0988663882,-0.5940858126,0.9888749719,0.7530305238,-0.2409607657,0.3124737308,-0.174113363,-0.6838530302,-0.7085404396,0.377962444,-0.05361133673,0.1000002672,0.9188417184,1.616257071,9.686015129,-8.206377983
0.2244087756,-0.8926764131,0.660957098,0.7722904578,-0.06874935038,0.2035222361,-0.04920736328,-0.6977777481,-0.7146221995,0.3776848057,0.006563965237,0.08117331611,0.9223459708,-0.6611272693,9.117199898,-7.822304249
0.6694532633,-0.5645060539,0.5164370537,0.7470148311,0.08358902969,0.1025808687,0.06125958636,-0.6794515252,-0.7311586738,0.3620907529,0.05754090472,0.06291712899,0.9282353787,-3.946313143,7.322359085,-6.681159496
1.412943721,-0.6179976463,0.1039031148,0.6980358792,0.1905919359,0.03657211377,0.1451312453,-0.6427142024,-0.7522336841,0.3387315895,0.09562469522,0.04963874588,0.9346940806,-3.923938274,5.017082691,-4.216736794
2.150809526,-0.9285823107,-0.4313999414,0.6632917634,0.2395512837,0.01114172579,0.1869590282,-0.6157140136,-0.7654688954,0.3226324652,0.1147773094,0.04413464176,0.9385023942,-1.864980221,1.514184594,-1.200966597
2.316474915,-1.271016717,-0.6596737504,0.6559198176,0.2428369667,0.008130900161,0.1905593723,-0.6098884344,-0.7692354918,0.3192720637,0.1159637584,0.04283445452,0.939565381,0.4991792142,-1.045699358,0.1491433382
1.843330145,-1.722846746,-0.9893862009,0.6700113603,0.2227831868,0.009436560278,0.1731798351,-0.6209948659,-0.7644436955,0.3262379086,0.1065221933,0.0409749616,0.9383725645,2.038538694,-2.708519459,0.7220071554
1.277634382,-2.105421066,-1.120342731,0.6965473433,0.1827324992,0.01874020001,0.1393883973,-0.6415731311,-0.754290998,0.3390336328,0.08894210857,0.03990701672,0.9357099494,2.720966816,-4.044168472,1.858520985
0.7760875821,-2.278704166,-0.9788477421,0.7253384573,0.1186396248,0.04925419356,0.08856695145,-0.6633887291,-0.7430150509,0.352674757,0.06413264457,0.04400858919,0.9325078592,2.014247417,-4.654948711,3.614878416
0.2830914259,-2.144537687,-0.6109366417,0.7401953613,0.03082515732,0.1090246897,0.0227557458,-0.6744321585,-0.7379860878,0.3603434283,0.03405247347,0.05635655002,0.9304929055,0.2645021975,-4.78207016,5.391555786
-0.036601156,-1.841693401,-0.4356168509,0.7354563252,-0.07062556399,0.1916973854,-0.05232707411,-0.6709256172,-0.7396761179,0.3607761218,0.0015891379,0.07661438159,0.9294990158,-0.9346648455,-4.214970589,6.731660366
-0.04258538783,-1.417882323,-0.4901234508,0.7115923636,-0.1691880303,0.2857250676,-0.1275195777,-0.6530405283,-0.7465097904,0.3548316053,-0.02897662084,0.1038504298,0.9286926406,-2.138994932,-2.941019773,7.712964535
0.2229121327,-0.8036365509,-0.4692781568,0.6663054313,-0.2537054813,0.3802810618,-0.1973078996,-0.6180858612,-0.7609464526,0.341145814,-0.05609203578,0.1365429044,0.9283476236,-3.692963123,-1.987562656,8.291632652
0.5144853592,-0.1290886998,-0.04051673412,0.5980348489,-0.3199186822,0.4611343366,-0.2599077225,-0.5630194545,-0.7845106721,0.3179092545,-0.08172120616,0.1699223306,0.9291833789,-5.696063995,-1.687873483,7.799685955
0.5913087726,0.4306327999,0.7977185249,0.508929797,-0.3634790447,0.5112559783,-0.3104707897,-0.4872429669,-0.8162121177,0.2837657432,-0.1066346224,0.1966615324,0.9324325132,-7.99826622,-1.881494522,5.943230152
0.511570096,1.40245688,2.665740967,0.4133992321,-0.4018677794,0.524400556,-0.3581887484,-0.4017245173,-0.8428037763,0.244860835,-0.1365330432,0.2090236718,0.9368623642,-8.548316002,-4.077142239,3.291050673
0.04626983404,3.205271721,0.5879056454,0.350658635,-0.4420779701,0.5205979837,-0.40178442,-0.3435164392,-0.8488614559,0.2200168728,-0.1648085188,0.2103031628,0.938191551,-2.480949402,-4.801081657,1.185035944
-0.7230741382,5.020308018,0.7035295367,0.3589121269,-0.4664297067,0.5200593975,-0.4210451245,-0.3512558937,-0.8362656832,0.2262895555,-0.1751005052,0.2062672925,0.9357279027,3.299870014,-0.7022873163,-1.980095029
-0.6436262727,3.98800087,0.7394743562,0.4115705169,-0.4636508048,0.5121621955,-0.4098710418,-0.4000491798,-0.8197355866,0.2493514696,-0.167200669,0.1958980834,0.9335372504,5.0493083,0.4377669692,-3.867579937
-0.2203840017,2.383622885,1.149848104,0.4754114396,-0.4499655166,0.4935032359,-0.3867022097,-0.4577043056,-0.8006048799,0.2755450932,-0.1541831642,0.1804638121,0.9315231416,4.727059364,0.6992422342,-4.71869421
-0.1844641268,1.578544974,0.9001891613,0.5379751118,-0.4260534137,0.4630284845,-0.3549036086,-0.5123981833,-0.7819792628,0.2995842373,-0.138779141,0.1615137417,0.9300016188,4.348729134,1.178359747,-5.387832165
-0.3114432693,1.19425559,0.5570422411,0.5995254345,-0.3839028664,0.4191310985,-0.3092232645,-0.5642507076,-0.7655077577,0.3214461456,-0.1179766695,0.140005505,0.9290599818,4.100274563,2.739273548,-6.243984222
-0.37423563,0.8559928536,-0.06861591339,0.6617032716,-0.3118123863,0.36050391,-0.2420363575,-0.6144615412,-0.7509031296,0.3420370181,-0.08694324589,0.117874269,0.9282011051,4.551548481,4.383150578,-6.68135643
-0.2699483335,0.2919313312,-0.2956177592,0.7335285947,-0.2222944997,0.2948435504,-0.1637675017,-0.6694948673,-0.7245391011,0.3677274333,-0.05006985699,0.09692949819,0.9235119917,6.656699657,5.027135372,-6.66844368
-0.01923429221,-0.169062674,-0.1570487618,0.8143791836,-0.1210293795,0.2219334142,-0.08286224306,-0.7272996306,-0.6812995076,0.3990237227,-0.01141562315,0.07769495961,0.9135716642,6.993005753,4.855240345,-6.128748894
0.4078310728,-0.2397537827,0.1494476795,0.8796014291,-0.01732203715,0.1467436108,-0.01104152389,-0.7704848647,-0.637362659,0.425172205,0.0233939042,0.06264991104,0.9026385152,5.124023914,4.537741661,-4.463736534
1.126537561,-0.6543492675,0.4517096877,0.9233324796,0.0594403385,0.09459616093,0.03583125025,-0.7976160645,-0.6021002531,0.443487988,0.04762646633,0.05553385165,0.8932894927,4.039301395,2.052174568,-1.680022001
1.797635317,-1.835435152,0.8904961944,0.9647622373,0.06321287455,0.0845828202,0.03598285839,-0.8219134808,-0.56847471,0.462060008,0.04757313387,0.05208213847,0.8840389472,4.178037643,-2.815295935,0.9320109487
1.984546304,-3.000263214,0.7369046211,1.005249097,-0.009317645939,0.1150446203,-0.004993048962,-0.8442955017,-0.5358547568,0.481159844,0.02361861421,0.04813911816,0.8749914714,3.696923256,-6.283237934,2.521011829
1.254931927,-3.907785892,0.08028936386,1.023144858,-0.1208033389,0.1741794108,-0.06274744868,-0.8537496924,-0.5168890357,0.4913825387,-0.009934142179,0.04626624565,0.8696574265,-0.3331017196,-5.289179802,3.314819098
0.02338823676,-3.602655172,-0.01782816648,0.9925243307,-0.2109314856,0.2292567116,-0.1144374534,-0.8374083638,-0.534463644,0.4809769551,-0.03780658654,0.05022642685,0.8744765821,-4.156285763,-3.396523714,3.671326637
-0.1690956503,-2.78493762,-0.312661171,0.9372938781,-0.2888303008,0.289978961,-0.1686118841,-0.8059591055,-0.5674505234,0.460838705,-0.06246951444,0.06324133339,0.883020902,-4.765616417,-2.322257519,5.939949512
0.4342568517,-1.730371237,-0.8729108572,0.8627974597,-0.381318858,0.3763367007,-0.2420113832,-0.7596647739,-0.6036058068,0.435519025,-0.09230535901,0.08900088801,0.8910004339,-5.668788433,-2.750981331,8.926784515
1.045199871,-0.920312047,-0.9099789262,0.7642667472,-0.4807280393,0.4703235934,-0.3338198364,-0.6920078397,-0.6400698423,0.4036784239,-0.1304178208,0.1236509448,0.8970759737,-6.902428627,-3.238022566,10.67353439
1.3050704,-0.3279818892,-0.6343666911,0.6398208608,-0.5560750874,0.5399815175,-0.4234481156,-0.5970517397,-0.6813376546,0.3609418714,-0.1704468959,0.1602779213,0.9027623905,-9.495864868,-2.681722403,10.58095932
1.215296745,0.1884634793,0.1402226686,0.4918722439,-0.5919290511,0.5670332721,-0.4918165505,-0.4722770154,-0.731485486,0.3027145853,-0.206448865,0.1913453087,0.9105657193,-12.64499664,-1.193895698,9.071795464
1.021512151,0.721550405,1.488787889,0.3380118307,-0.585477381,0.5468512199,-0.5213291049,-0.3316120803,-0.7862884402,0.2318782236,-0.2304089213,0.2081238839,0.921861637,-14.71056938,-0.932112515,4.547831059
0.5780735016,1.659055591,4.808135033,0.1983012785,-0.6168892531,0.4839625793,-0.567163527,-0.1970041841,-0.7996968031,0.1639566435,-0.2706839951,0.1980215247,0.9277047068,-14.83473778,-7.759662151,1.852204919
0.4514899254,2.777578831,1.845516443,0.1038150735,-0.6844498693,0.4386859992,-0.6288428903,-0.103628695,-0.7705956697,0.1206252472,-0.316467536,0.1877001162,0.9219905727,-3.506970167,-6.879874229,2.121290207
-0.7517273426,4.107487679,1.188252449,0.124394785,-0.7096615592,0.4520099881,-0.6465423107,-0.1240742207,-0.7527208328,0.1345069866,-0.3248806597,0.1886740012,0.9169311267,5.915841579,0.3918260634,-2.843375444
-1.021996498,3.99282527,2.457501888,0.1989384771,-0.6943086583,0.4584349143,-0.6272343993,-0.1976288557,-0.7533391714,0.1678606464,-0.3084691624,0.1797024938,0.9188997482,6.296331882,2.633258343,-5.278550148
-0.355355382,2.181787491,2.383407354,0.2840095848,-0.6599975789,0.4560294797,-0.588553369,-0.2802068591,-0.7583463192,0.2029364741,-0.2822120228,0.1670208513,0.9226469423,6.432222366,4.029852867,-5.662407398
-0.132029593,1.12199223,1.574832439,0.3702791447,-0.6085893035,0.4460521884,-0.5329637527,-0.3618756831,-0.7648501396,0.2364148363,-0.2483605466,0.153624972,0.9267278715,6.352187634,5.534369469,-6.106651306
-0.05513882637,0.6539211869,0.5366942286,0.4625013748,-0.5388865533,0.4269349353,-0.4592655003,-0.4461880922,-0.7681090236,0.2708032143,-0.2064245999,0.139144611,0.9298889261,7.366124153,6.755281448,-6.840943813
-0.06868836284,0.3883413076,-0.8103557229,0.5728483281,-0.453435024,0.4009308199,-0.3681249917,-0.5420278907,-0.7554401755,0.3127168647,-0.1564866746,0.1238909782,0.9286394607,9.872228622,7.573400974,-7.520180225
0.1193858385,0.4511484504,-0.7911698818,0.696912064,-0.359629859,0.3666447652,-0.269868046,-0.6418528557,-0.717771709,0.360956554,-0.1040409011,0.1085351596,0.9203836583,10.00576973,6.757443428,-7.163816929
0.5729454756,0.8170341849,-0.02243804932,0.8009314536,-0.2673953454,0.3193325491,-0.1839074194,-0.7180047035,-0.6713027358,0.4009700149,-0.05976343529,0.09379734525,0.9093149183,7.534832478,5.390088558,-5.565850258
1.382812977,0.3871452212,0.7010007501,0.8720823311,-0.1975833969,0.2868953033,-0.1262669563,-0.7656700015,-0.630718708,0.4287587638,-0.0284002226,0.08771867086,0.8987017245,5.445046425,3.131099701,-1.70791471
1.881101727,-1.871201515,1.405918241,0.9350187287,-0.2193251628,0.312485435,-0.1291943789,-0.8046101928,-0.5795783997,0.4577033679,-0.02680325394,0.08935442705,0.8841973154,8.221398354,-3.842284441,1.807285786
1.017595291,-5.880661011,0.3487682939,0.9588952832,-0.2820621086,0.351591904,-0.1598835438,-0.8185575008,-0.551725328,0.471482054,-0.04291848714,0.08979086694,0.8762421186,-6.233314514,0.3097625375,0.8843641877
